state,date,electricity_sales,average_temp,monthly_mean_from_1901_to_2000,month,month_sin,month_cos
Arkansas,2004-09-01,4132,74.2,76.1,9,-1.0,-1.8369701987210297e-16
Louisiana,2004-09-01,7746,78.7,79.4,9,-1.0,-1.8369701987210297e-16
Oklahoma,2004-09-01,4762,74.8,77.0,9,-1.0,-1.8369701987210297e-16
Texas,2004-09-01,30594,77.2,78.9,9,-1.0,-1.8369701987210297e-16
Arizona,2004-09-01,6604,74.8,75.0,9,-1.0,-1.8369701987210297e-16
Colorado,2004-09-01,4054,60.4,61.2,9,-1.0,-1.8369701987210297e-16
Idaho,2004-09-01,1715,58.7,59.1,9,-1.0,-1.8369701987210297e-16
Montana,2004-09-01,1030,58.2,58.9,9,-1.0,-1.8369701987210297e-16
Nevada,2004-09-01,2814,65.8,65.9,9,-1.0,-1.8369701987210297e-16
New Mexico,2004-09-01,1765,66.6,67.7,9,-1.0,-1.8369701987210297e-16
Utah,2004-09-01,1973,64.4,65.0,9,-1.0,-1.8369701987210297e-16
Wyoming,2004-09-01,1053,57.5,58.5,9,-1.0,-1.8369701987210297e-16
California,2004-09-01,23408,72.1,71.1,9,-1.0,-1.8369701987210297e-16
Oregon,2004-09-01,3596,61.4,60.6,9,-1.0,-1.8369701987210297e-16
Washington,2004-09-01,5958,61.6,60.3,9,-1.0,-1.8369701987210297e-16
Connecticut,2004-10-01,2442,57.4,56.3,10,-0.8660254037844385,0.5
Maine,2004-10-01,1044,50.8,49.5,10,-0.8660254037844385,0.5
Massachusetts,2004-10-01,4362,56.2,55.2,10,-0.8660254037844385,0.5
New Hampshire,2004-10-01,853,52.2,51.1,10,-0.8660254037844385,0.5
Rhode Island,2004-10-01,613,57.8,57.0,10,-0.8660254037844385,0.5
Vermont,2004-10-01,444,51.8,50.6,10,-0.8660254037844385,0.5
New Jersey,2004-10-01,5956,60.6,59.5,10,-0.8660254037844385,0.5
New York,2004-10-01,11386,55.2,53.5,10,-0.8660254037844385,0.5
Pennsylvania,2004-10-01,11116,57.4,56.2,10,-0.8660254037844385,0.5
Illinois,2004-10-01,10580,61.6,60.5,10,-0.8660254037844385,0.5
Indiana,2004-10-01,8058,60.9,59.7,10,-0.8660254037844385,0.5
Michigan,2004-10-01,8555,56.2,53.0,10,-0.8660254037844385,0.5
Ohio,2004-10-01,11985,59.8,58.6,10,-0.8660254037844385,0.5
Wisconsin,2004-10-01,5494,55.6,52.4,10,-0.8660254037844385,0.5
Iowa,2004-10-01,3295,59.2,57.2,10,-0.8660254037844385,0.5
Kansas,2004-10-01,2874,64.3,62.6,10,-0.8660254037844385,0.5
Minnesota,2004-10-01,5184,54.4,50.9,10,-0.8660254037844385,0.5
Missouri,2004-10-01,5498,63.4,62.6,10,-0.8660254037844385,0.5
Nebraska,2004-10-01,1964,59.2,56.8,10,-0.8660254037844385,0.5
North Dakota,2004-10-01,849,51.6,50.1,10,-0.8660254037844385,0.5
South Dakota,2004-10-01,715,55.9,54.0,10,-0.8660254037844385,0.5
Delaware,2004-10-01,874,62.8,61.9,10,-0.8660254037844385,0.5
Florida,2004-10-01,18678,77.2,75.7,10,-0.8660254037844385,0.5
Georgia,2004-10-01,10104,70.6,69.3,10,-0.8660254037844385,0.5
Maryland,2004-10-01,4903,62.2,61.4,10,-0.8660254037844385,0.5
North Carolina,2004-10-01,9484,65.9,64.9,10,-0.8660254037844385,0.5
South Carolina,2004-10-01,6113,69.6,68.4,10,-0.8660254037844385,0.5
Virginia,2004-10-01,7609,62.6,61.6,10,-0.8660254037844385,0.5
West Virginia,2004-10-01,2101,60.4,58.9,10,-0.8660254037844385,0.5
Alabama,2004-10-01,6683,71.2,69.3,10,-0.8660254037844385,0.5
Kentucky,2004-10-01,6948,64.4,62.9,10,-0.8660254037844385,0.5
Mississippi,2004-10-01,3908,72.4,69.7,10,-0.8660254037844385,0.5
Tennessee,2004-10-01,7782,66.2,64.5,10,-0.8660254037844385,0.5
Arkansas,2004-10-01,3710,69.4,67.3,10,-0.8660254037844385,0.5
Louisiana,2004-10-01,6889,75.9,72.4,10,-0.8660254037844385,0.5
Oklahoma,2004-10-01,3985,68.6,67.4,10,-0.8660254037844385,0.5
Texas,2004-10-01,26919,72.4,70.9,10,-0.8660254037844385,0.5
Arizona,2004-10-01,5400,65.9,66.5,10,-0.8660254037844385,0.5
Colorado,2004-10-01,3794,52.2,51.9,10,-0.8660254037844385,0.5
Idaho,2004-10-01,1575,49.2,49.5,10,-0.8660254037844385,0.5
Montana,2004-10-01,1025,48.6,48.5,10,-0.8660254037844385,0.5
Nevada,2004-10-01,2485,55.5,56.2,10,-0.8660254037844385,0.5
New Mexico,2004-10-01,1598,59.0,59.2,10,-0.8660254037844385,0.5
Utah,2004-10-01,1948,54.6,54.8,10,-0.8660254037844385,0.5
Wyoming,2004-10-01,1105,48.9,48.0,10,-0.8660254037844385,0.5
California,2004-10-01,20927,63.8,64.0,10,-0.8660254037844385,0.5
Oregon,2004-10-01,3488,52.3,52.7,10,-0.8660254037844385,0.5
Washington,2004-10-01,6151,52.3,52.1,10,-0.8660254037844385,0.5
Connecticut,2004-11-01,2494,46.4,45.6,11,-0.5000000000000003,0.8660254037844383
Maine,2004-11-01,1007,39.4,38.3,11,-0.5000000000000003,0.8660254037844383
Massachusetts,2004-11-01,4248,45.3,44.6,11,-0.5000000000000003,0.8660254037844383
New Hampshire,2004-11-01,855,40.8,39.9,11,-0.5000000000000003,0.8660254037844383
Rhode Island,2004-11-01,618,47.1,46.7,11,-0.5000000000000003,0.8660254037844383
Vermont,2004-11-01,456,40.1,39.2,11,-0.5000000000000003,0.8660254037844383
New Jersey,2004-11-01,5750,50.0,48.6,11,-0.5000000000000003,0.8660254037844383
New York,2004-11-01,11119,43.6,42.2,11,-0.5000000000000003,0.8660254037844383
Pennsylvania,2004-11-01,10959,46.8,44.9,11,-0.5000000000000003,0.8660254037844383
Illinois,2004-11-01,10943,50.5,47.7,11,-0.5000000000000003,0.8660254037844383
Indiana,2004-11-01,7829,50.4,47.5,11,-0.5000000000000003,0.8660254037844383
Michigan,2004-11-01,8823,43.6,41.0,11,-0.5000000000000003,0.8660254037844383
Ohio,2004-11-01,11877,49.4,46.8,11,-0.5000000000000003,0.8660254037844383
Wisconsin,2004-11-01,5357,42.4,39.1,11,-0.5000000000000003,0.8660254037844383
Iowa,2004-11-01,3202,46.2,43.5,11,-0.5000000000000003,0.8660254037844383
Kansas,2004-11-01,2765,51.0,49.3,11,-0.5000000000000003,0.8660254037844383
Minnesota,2004-11-01,5095,40.4,36.5,11,-0.5000000000000003,0.8660254037844383
Missouri,2004-11-01,5417,53.1,50.3,11,-0.5000000000000003,0.8660254037844383
Nebraska,2004-11-01,1966,45.5,43.3,11,-0.5000000000000003,0.8660254037844383
North Dakota,2004-11-01,888,38.8,35.3,11,-0.5000000000000003,0.8660254037844383
South Dakota,2004-11-01,741,42.7,39.8,11,-0.5000000000000003,0.8660254037844383
Delaware,2004-11-01,861,52.4,51.0,11,-0.5000000000000003,0.8660254037844383
Florida,2004-11-01,16993,70.9,68.2,11,-0.5000000000000003,0.8660254037844383
Georgia,2004-11-01,9262,62.8,59.2,11,-0.5000000000000003,0.8660254037844383
Maryland,2004-11-01,4748,52.0,50.3,11,-0.5000000000000003,0.8660254037844383
North Carolina,2004-11-01,8948,57.2,54.4,11,-0.5000000000000003,0.8660254037844383
South Carolina,2004-11-01,5823,61.3,58.1,11,-0.5000000000000003,0.8660254037844383
Virginia,2004-11-01,7911,53.4,50.8,11,-0.5000000000000003,0.8660254037844383
West Virginia,2004-11-01,2262,51.0,47.6,11,-0.5000000000000003,0.8660254037844383
Alabama,2004-11-01,6331,63.2,58.7,11,-0.5000000000000003,0.8660254037844383
